﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
08MF005,1,1,1976,14,1020,,1030,,909,,2750,,8980,,6740,,8040,,6430,A,4530,,2580,,1780,,1280,
08MF005,1,1,1976,15,985,,997,,900,,3110,,8920,,6970,,7820,,6230,A,4420,,2640,,1750,,1360,
08MF005,1,1,1976,16,1080,,1010,,889,,3310,,8750,,7220,,7670,,6030,A,4280,,2790,,1710,,1480,
08MF005,1,1,1976,17,1170,,1070,,903,,3310,,8440,,7480,,7560,,6090,A,4190,,3030,,1830,,1510,
08MF005,1,1,1976,18,1200,,1070,,949,,3140,,7990,,8010,,7390,,5950,A,4110,,2860,,1750,,1560,
08MF005,1,1,1976,19,1200,,1030,,966,,3060,,7700,,8330,,7390,,5950,A,3990,,2640,,1680,,1580,
08MF005,1,1,1976,20,1150,,1010,,946,,2940,,7590,,8470,,7480,,6340,A,3910,,2490,,1690,,1620,
08MF005,1,1,1976,21,1100,,997,,966,,2890,,7420,,8720,,7480,,6740,,3820,,2380,,1720,,1650,
08MF005,1,1,1976,22,1100,,985,,946,,2860,,7110,,9200,,7250,,6910,,3710,,2280,,1690,,1690,
08MF005,1,1,1976,23,1160,,1010,,934,,2860,,6850,,9400,,7080,,7020,,3570,,2210,,1670,,1720,
08MF005,1,1,1976,24,1200,,1010,,1020,,2860,,6650,,9170,,7080,,7080,,3450,,2140,,1640,,1680,
08MF005,1,1,1976,25,1190,,997,,1020,,2860,,6630,,8690,,6940,,6740,,3370,,2110,,1680,,1610,
08MF005,1,1,1976,26,1180,,977,,977,,2860,,6650,,8240,,6680,,6400,A,3280,,2050,,1650,,1740,
08MF005,1,1,1976,27,1290,,974,,1020,,2970,,7020,,7990,,6570,,6170,A,3230,,2020,,1660,,1700,
08MF005,1,1,1976,28,1260,,943,,1000,,3060,,7140,,8010,,6540,,6000,A,3170,,2040,,1610,,1610,
08MF005,1,1,1976,29,1280,,861,,1020,,3170,,6910,,7990,,6570,,5860,A,3090,,1970,,1560,,1530,
08MF005,1,1,1976,30,1270,,,,1040,,3400,,6770,,7790,,6510,,5750,A,3060,,2050,,1490,,1470,
08MF005,1,1,1976,31,1240,,,,1070,,,,6650,,,,6400,A,5780,A,,,2180,,,,1440,
08MF005,1,1,1977,01,1410,,1180,,1200,,1060,,5130,,4330,E,5320,,4530,,2920,E,2080,,1660,,1160,
08MF005,1,1,1977,02,1360,,1180,,1190,,1060,,4980,,4450,,5270,,4810,,2920,E,1970,,1820,,1330,
08MF005,1,1,1977,03,1310,,1120,,1160,,1060,,4840,,4390,,5100,,4790,,2920,E,1900,,1600,,1440,
08MF005,1,1,1977,04,1270,,1110,,1150,,1050,,4700,,4590,,4980,,4620,,2790,E,1830,,1520,,1310,
08MF005,1,1,1977,05,1240,,1100,,1140,,1020,,4640,,4930,,5040,,4390,,2700,E,1900,,1460,,1240,
08MF005,1,1,1977,06,1190,,1090,,1110,,1100,,4700,,5070,,5070,,4220,,2600,E,1920,,1420,,1080,
08MF005,1,1,1977,07,1100,,1110,,1160,,1270,,4840,,5180,,4930,,4080,,2600,,1860,,1400,,951,
08MF005,1,1,1977,08,1050,,1120,,1200,,1490,,4870,E,5180,,4760,,4020,,2710,,1790,,1340,,838,
08MF005,1,1,1977,09,1000,,1150,,1210,,1630,,4960,E,5210,,4590,,3910,,2750,,1720,,1300,,790,
08MF005,1,1,1977,10,966,,1210,,1200,,1810,,5100,,5750,,4530,,3770,,2680,,1640,E,1310,,753,
08MF005,1,1,1977,11,1000,,1210,,1180,,2170,,5210,,6460,,4470,,3620,,2570,,1610,E,1340,,883,
08MF005,1,1,1977,12,1030,,1340,,1210,,2560,E,5270,,6770,E,4470,,3680,,2480,,1620,E,1360,,929,
08MF005,1,1,1977,13,1090,,1320,,1200,,2830,E,5380,,6480,E,4500,,3650,,2400,,1620,E,1360,,920,
08MF005,1,1,1977,14,1090,,1250,,1190,,2970,,5610,,5890,E,4590,,3600,,2330,,1580,E,1400,,1140,
08MF005,1,1,1977,15,1100,,1260,,1160,,2860,,5660,,5580,,4620,,3480,,2240,E,1540,E,1380,,1180,
08MF005,1,1,1977,16,1180,,1270,,1140,,2860,,5320,,5490,,4700,,3450,,2180,E,1570,E,1400,,1140,
08MF005,1,1,1977,17,1250,,1300,,1120,,2830,,4960,,5520,,4730,,3480,,2120,E,1610,E,1370,,1140,
08MF005,1,1,1977,18,1910,,1320,,1100,,2690,,4700,,5640,,4870,,3430,,2020,E,1600,E,1320,,1140,
08MF005,1,1,1977,19,1520,,1320,,1080,,2550,,4470,,5720,,5240,,3310,,1980,E,1570,E,1270,,1140,
08MF005,1,1,1977,20,1440,,1310,,1070,,2370,,4300,,5830,,5690,,3200,,2020,E,1550,E,1190,,1090,
08MF005,1,1,1977,21,1430,,1330,,1060,,2210,,4220,,5970,,5890,,3090,,2000,,1530,E,1070,,1040,
08MF005,1,1,1977,22,1360,,1320,,1060,,2080,,4050,,6200,,5750,,3030,,1950,,1450,,951,,1020,
08MF005,1,1,1977,23,1330,,1320,,1090,,2070,,3990,,6400,,5240,,3030,,1910,,1510,,847,,1000,
08MF005,1,1,1977,24,1330,,1300,,1090,,2210,,3990,,6480,,4810,,3060,,1970,E,1610,,714,,963,
08MF005,1,1,1977,25,1310,,1270,,1080,,2490,,4080,,6570,,4620,,3110,,1990,E,1680,,736,,926,
08MF005,1,1,1977,26,1280,,1250,,1080,,2890,,4250,,6480,,4500,,3140,,2060,E,1560,,988,,1000,
08MF005,1,1,1977,27,1240,,1230,,1100,,3280,,4420,E,6140,,4450,,3200,,2080,E,1500,,920,,1030,
08MF005,1,1,1977,28,1220,,1220,,1080,,3990,,4500,E,6000,,4280,,3200,,2050,E,1480,,1040,,878,
08MF005,1,1,1977,29,1180,,,,1080,,4790,,4450,,5830,,4220,,3140,E,2030,E,1480,,1160,,878,
08MF005,1,1,1977,30,1160,,,,1060,,5150,,4300,,5520,,4220,,3090,E,2080,E,1480,,1160,,852,
08MF005,1,1,1977,31,1140,,,,1070,,,,4220,,,,4300,,2970,E,,,1460,,,,838,
08MF005,1,1,1978,01,1060,,776,,770,,1610,,3450,,4620,,5210,,3570,,2230,,2340,,1800,,1260,
08MF005,1,1,1978,02,1000,B,753,,787,,1620,,3620,,4760,,5180,,3510,,2330,,2330,,1740,,1250,
08MF005,1,1,1978,03,985,B,762,,776,,1650,,3680,,4900,,5300,,3400,,2380,,2310,,1710,,1250,
08MF005,1,1,1978,04,940,B,748,,762,,1680,,3650,,5210,,5350,,3280,,2380,,2440,,1790,,1220,
08MF005,1,1,1978,05,923,B,736,,748,,1640,,3710,,5610,,5300,,3200,,2570,,2540,,1990,,1190,
08MF005,1,1,1978,06,1040,B,776,,759,,1620,,3680,,5970,,5130,,3090,,2780,,2480,,1940,,1160,
08MF005,1,1,1978,07,1000,,796,,790,,1670,,3570,,6370,,4930,,3000,,2940,,2410,,2180,,1110,
08MF005,1,1,1978,08,1000,,824,,881,,1710,,3400,,6800,,4790,,2940,,3060,,2300,,2300,,1050,
08MF005,1,1,1978,09,957,,821,,852,,1770,,3340,,6970,,4700,,2940,,3060,,2190,,1970,,1020,
08MF005,1,1,1978,10,895,,821,,830,,1830,,3340,,6770,,4620,,3060,,3090,,2120,,2130,,1030,
08MF005,1,1,1978,11,875,,804,,833,,1880,,3310,,6570,,4560,,3200,,3110,,2090,,2570,,1040,
08MF005,1,1,1978,12,827,,801,,821,,1870,,3370,,6480,A,4560,,3140,,2970,,2010,,2320,,1030,
08MF005,1,1,1978,13,838,,796,,818,,1890,,3370,,6310,A,4670,,3090,,2890,,1990,,1970,,1000,
08MF005,1,1,1978,14,869,,787,,816,,1880,,3450,,6030,A,4960,,3030,,2830,,2070,,1710,,977,
08MF005,1,1,1978,15,872,,782,,804,,1860,,3450,,5800,,5100,,3030,,2790,,2070,,1570,,971,
08MF005,1,1,1978,16,895,,782,,793,,1840,,3480,,5690,,5040,,3030,,2690,,2010,,1490,,991,
08MF005,1,1,1978,17,855,,770,,813,,1800,,3570,,5660,,4960,,3030,,2580,,1950,,1450,,977,
08MF005,1,1,1978,18,852,,765,,869,,1730,,3740,,5690,,4840,,3170,,2500,,1880,,1450,,983,
08MF005,1,1,1978,19,838,,762,,895,,1680,,3990,,5490,,4730,,3170,,2560,,1840,,1350,,991,
08MF005,1,1,1978,20,827,,770,,895,,1740,,4280,,5440,,4560,,3060,,2530,,1820,,1210,,968,
08MF005,1,1,1978,21,835,,793,,912,,1790,,4530,,5520,,4360,,2970,,2440,,1800,,1070,,909,
08MF005,1,1,1978,22,818,,810,,951,,1880,,4530,,5520,,4130,,3110,,2420,,1780,,994,,929,
08MF005,1,1,1978,23,827,,858,,983,,2000,,4590,,5380,,3940,,3110,,2380,,1820,,929,,951,
08MF005,1,1,1978,24,841,,844,,1080,,2140,,4870,,5350,,3790,,2890,,2390,,1940,,932,,971,
08MF005,1,1,1978,25,835,,818,,1160,,2270,,5040,,5490,,3710,,2740,,2450,,1890,,991,,923,
08MF005,1,1,1978,26,807,,804,,1150,,2370,,5010,,5660,,3680,,2570,,2380,,1970,,1120,,900,
08MF005,1,1,1978,27,838,,790,,1260,,2550,,4810,,5580,,3740,,2460,,2300,,2230,,1210,,881,
08MF005,1,1,1978,28,813,,787,,1360,,2700,,4670,,5490,,3740,,2370,,2290,,2240,,1280,,872,B
08MF005,1,1,1978,29,767,,,,1370,,2860,,4390,,5410,,3740,,2310,,2260,,2120,,1290,,850,B
08MF005,1,1,1978,30,810,,,,1440,,3170,,4280,,5270,,3680,,2260,,2300,,1970,,1280,,833,B
08MF005,1,1,1978,31,787,,,,1520,,,,4420,,,,3650,,2230,,,,1850,,,,816,B
08MF005,1,1,1979,01,810,B,714,B,711,,1010,,3440,,6600,,5750,,3230,,2080,,1520,,1210,,630,
08MF005,1,1,1979,02,810,B,716,B,697,,962,,3850,,6210,,5910,,3210,,2070,,1620,,1220,,607,
08MF005,1,1,1979,03,813,B,722,B,694,,1010,,4190,,6100,,6140,,3150,,2120,,1630,,1200,,595,
08MF005,1,1,1979,04,816,B,736,B,698,,967,,4570,,6140,,6400,,3120,,2120,,1670,,1170,,767,
08MF005,1,1,1979,05,818,B,739,B,813,,985,,4710,,6530,,6130,,3070,,2080,,1800,,1140,,671,
08MF005,1,1,1979,06,821,B,739,B,1010,,981,,4640,,7180,,5550,,2990,,2070,,1760,,1110,,743,
08MF005,1,1,1979,07,824,B,736,B,1130,,977,,5000,,7720,,5080,,2910,,2030,,1680,,1070,,818,
08MF005,1,1,1979,08,827,B,731,B,986,,1000,,5270,,8160,,4890,,2870,,2160,,1520,,1020,,833,
08MF005,1,1,1979,09,827,B,725,B,914,,1040,,5250,,8390,,4990,,2800,,2190,,1440,,971,,1180,
08MF005,1,1,1979,10,830,B,722,B,883,,1070,,5010,,8080,,5250,,2720,,2060,,1410,,916,,1080,
08MF005,1,1,1979,11,827,B,716,B,856,,1100,,4820,,7290,,5450,,2620,,1990,,1450,,883,,953,
08MF005,1,1,1979,12,821,B,714,B,896,,1100,,4690,,6690,,5480,,2550,,1910,,1420,,862,,907,
08MF005,1,1,1979,13,821,B,711,B,901,,1120,,4560,,6440,,5380,,2490,,1840,,1360,,829,,862,
08MF005,1,1,1979,14,821,B,708,B,913,,1180,,4430,,6430,,5290,,2540,,1820,,1320,,815,,1590,
08MF005,1,1,1979,15,818,B,708,B,961,,1150,,4360,,6570,,5280,,2530,,1820,,1380,,768,,1100,
08MF005,1,1,1979,16,818,B,711,B,986,,1180,,4330,,6580,,5110,,2540,,1740,,1420,,817,,844,
08MF005,1,1,1979,17,818,B,702,B,990,,1170,,4260,,6430,,4870,,2560,,1660,,1420,,863,,1030,
08MF005,1,1,1979,18,816,B,702,B,985,,1200,,4280,,6050,,4550,,2490,,1630,,1410,,863,,1620,
08MF005,1,1,1979,19,813,B,699,,983,,1200,,4510,,5740,,4320,,2420,,1650,,1400,,845,,1570,
08MF005,1,1,1979,20,807,B,709,,994,,1180,,4670,,5610,,4350,,2480,,1710,,1340,,856,,1260,
08MF005,1,1,1979,21,801,B,712,,996,,1210,,4710,,5630,,4410,,2460,,1710,,1300,,862,,1060,
08MF005,1,1,1979,22,799,B,705,,1010,,1220,,4710,,5720,,4490,,2490,,1720,,1260,,878,,990,
08MF005,1,1,1979,23,793,B,696,,1030,,1220,,4630,,5670,,4550,,2480,,1680,,1260,,872,,911,
08MF005,1,1,1979,24,787,B,695,,1040,,1290,,4590,,5620,,4570,,2370,,1630,,1220,,863,,835,
08MF005,1,1,1979,25,782,B,733,,1080,,1370,,4650,,5540,,4510,,2330,,1610,,1200,,850,,783,
08MF005,1,1,1979,26,770,B,783,,1090,,1520,,5110,,5600,,4250,,2330,,1580,,1330,,824,,759,
08MF005,1,1,1979,27,765,B,772,,1100,,1740,,5820,,5660,,3920,,2330,,1560,,1420,,799,,811,
08MF005,1,1,1979,28,759,B,719,,1080,,2040,,6250,,5550,,3670,,2280,,1570,,1300,,771,,916,
08MF005,1,1,1979,29,753,B,,,1080,,2440,,6700,,5440,,3470,,2270,,1520,,1240,,723,,972,
08MF005,1,1,1979,30,736,B,,,1090,,2940,,7160,,5550,,3340,,2170,,1490,,1220,,657,,939,
08MF005,1,1,1979,31,722,B,,,1080,,,,7120,,,,3270,,2140,,,,1210,,,,890,
08MF005,1,1,1980,01,861,,853,,805,,721,,4290,,4230,,5300,,3130,,2370,,2460,,1470,,1360,
08MF005,1,1,1980,02,847,,726,,710,,722,,5160,,4210,,5060,,3020,,2340,,2450,,1600,,1310,
08MF005,1,1,1980,03,826,,689,,694,,717,,5310,,4230,,4830,,2940,,2310,,2750,,1550,,1190,
08MF005,1,1,1980,04,824,,674,,751,,745,,5180,,4380,,4520,,2840,,2420,,2990,,1590,,1050,
08MF005,1,1,1980,05,796,,661,,727,,747,,5340,,4460,,4280,,2840,,2600,,3080,,1610,,893,
08MF005,1,1,1980,06,730,,650,,708,,807,,5540,,4580,,4080,,2830,,2670,,2900,,1690,,789,
08MF005,1,1,1980,07,676,,632,,693,,787,,5300,,4640,,4000,,2800,,2680,,2640,,1920,,680,
08MF005,1,1,1980,08,643,,626,,704,,820,,5100,,4760,,4020,,2760,,2760,,2500,,2080,,659,
08MF005,1,1,1980,09,603,,623,,714,,846,,5290,,4760,,4120,,2710,,3120,,2420,,1960,,704,
08MF005,1,1,1980,10,581,,621,,727,,881,,5480,,4660,,4070,,2660,,3370,,2340,,1890,,936,
08MF005,1,1,1980,11,538,B,616,,707,,918,,5530,,4430,,3920,,2590,,3290,,2260,,1850,,1120,
08MF005,1,1,1980,12,555,B,613,,726,,943,,5590,,4390,,3830,,2540,,3020,,2230,,1830,,1150,
08MF005,1,1,1980,13,580,,600,,723,,998,,5670,,4660,,3770,,2500,,2810,,2190,,1790,,1170,
08MF005,1,1,1980,14,570,,592,,710,,1110,,5660,,4860,,3750,,2500,,2620,,2110,,1740,,1240,
08MF005,1,1,1980,15,595,,577,,700,,1220,,5630,,4950,,3730,,2500,,2490,,2020,,1680,,1570,
08MF005,1,1,1980,16,636,,569,,688,,1330,,5650,,4980,,3710,,2530,,2380,,1960,,1610,,1800,
08MF005,1,1,1980,17,644,,564,,685,,1560,,5580,,5100,,3730,,2570,,2300,,1930,,1550,,1790,
08MF005,1,1,1980,18,646,,562,,691,,1930,,5500,,5190,,3840,,2680,,2220,,1890,,1510,,1880,
08MF005,1,1,1980,19,621,,592,,688,,2510,,5530,,5240,,4000,,2740,,2150,,1820,,1530,,2150,
08MF005,1,1,1980,20,618,,596,,687,,2860,,5670,,5430,,4210,,2980,,2170,,1760,,1480,,3770,
08MF005,1,1,1980,21,595,,579,,690,,2790,,5730,,5830,,4290,,3180,,2160,,1710,,1740,,3490,
08MF005,1,1,1980,22,572,,571,,676,,2760,,5510,,6070,,4240,,3110,,2220,,1660,,1580,,3100,
08MF005,1,1,1980,23,606,,547,,695,,2740,,5150,,5580,,4080,,2960,,2590,,1650,,1490,,2580,
08MF005,1,1,1980,24,631,,550,,664,,2810,,4910,,5150,,3890,,2770,,2670,,1700,,1450,,2190,
08MF005,1,1,1980,25,643,,549,,692,,2630,,4610,,4960,,3760,,2580,,2780,,1710,,1420,,2210,
08MF005,1,1,1980,26,656,,600,,677,,2620,,4390,,4920,,3770,,2460,,2880,,1660,,1370,,3510,
08MF005,1,1,1980,27,657,,880,,657,,2800,,4190,,4930,,3790,,2520,,2790,,1590,,1630,,4210,
08MF005,1,1,1980,28,787,,972,,672,,3230,,4090,,5050,,3670,,2560,,2640,,1530,,1540,,3180,
08MF005,1,1,1980,29,833,,941,,707,,3540,,4030,,5140,,3490,,2510,,2550,,1510,,1470,,2470,
08MF005,1,1,1980,30,882,,,,708,,3710,,4080,,5370,,3330,,2450,,2630,,1470,,1420,,2330,
08MF005,1,1,1980,31,937,,,,718,,,,4120,,,,3200,,2420,,,,1460,,,,2520,
08MF005,1,1,1981,01,2760,,1670,,1430,,1570,,3330,,7650,,5110,,4640,,2700,,1570,,2110,,1390,
08MF005,1,1,1981,02,2760,,1590,,1400,,1660,,3260,,7790,,5010,,4650,,2600,,1670,,1910,,1390,
08MF005,1,1,1981,03,2680,,1540,,1370,,1670,,3230,,8030,,5170,,4560,,2470,,1560,,1810,,1300,
08MF005,1,1,1981,04,2500,,1500,,1350,,1650,,3390,,8060,,5250,,4410,,2460,,1530,,2110,,1290,
08MF005,1,1,1981,05,2270,,1470,,1330,,1660,,3440,,7830,,5250,,4250,,2520,,1580,,2250,,1420,
08MF005,1,1,1981,06,2080,,1430,,1320,,1620,,3420,,7770,,5290,,4090,,2520,,1670,,2320,,1390,
08MF005,1,1,1981,07,1980,,1370,,1290,,1580,,3360,,7580,,5430,,3930,,2500,,1830,,2370,,1310,
08MF005,1,1,1981,08,1900,,1350,,1290,,1550,,3380,,7360,,5500,,3800,,2410,,1740,,2340,,1270,
08MF005,1,1,1981,09,1860,,1330,,1280,,1530,,3470,,7120,,5370,,3710,,2320,,1690,,2210,,1270,
08MF005,1,1,1981,10,1820,,1270,,1260,,1490,,3470,,6850,,5280,,3680,,2260,,1650,,2090,,1340,
08MF005,1,1,1981,11,1780,,1200,,1250,,1480,,3510,,6480,,5050,,3750,,2220,,1630,,2110,,1280,
08MF005,1,1,1981,12,1710,,1130,,1240,,1450,,3620,,6120,,4770,,3780,,2230,,1610,,2420,,1190,
08MF005,1,1,1981,13,1670,,1150,,1240,,1430,,3740,,5930,,4510,,3820,,2250,,1590,,2200,,1080,
08MF005,1,1,1981,14,1640,,1260,,1230,,1390,,3720,,5780,,4400,,3870,,2240,,1560,,2070,,1070,
08MF005,1,1,1981,15,1590,,1350,,1240,,1370,,3860,,5720,,4360,,3900,,2190,,1540,,2100,,1050,
08MF005,1,1,1981,16,1520,,1480,,1240,,1390,,3960,,5670,,4390,,3890,,2090,,1500,,2130,,1010,
08MF005,1,1,1981,17,1470,,1680,,1250,,1370,,4170,,5590,,4490,,3790,,2000,,1470,,2050,,989,
08MF005,1,1,1981,18,1420,,1570,,1290,,1370,,4460,,5550,,4580,,3640,,1920,,1440,,1990,,963,
08MF005,1,1,1981,19,1410,,1710,,1300,,1420,,4870,,5720,,4640,,3510,,1870,,1410,,1940,,1020,
08MF005,1,1,1981,20,1410,,1680,,1320,,1510,,5160,,5730,,4700,,3440,,1880,,1410,,1880,,1080,
08MF005,1,1,1981,21,1460,,1630,,1330,,1570,,5470,,5570,,4740,,3350,,1940,,1410,,1850,,1090,
08MF005,1,1,1981,22,1610,,1620,,1330,,1680,,5740,,5460,,4840,,3260,,2010,,1430,,1820,,1080,
08MF005,1,1,1981,23,1730,,1620,,1310,,1960,,6050,,5500,,4930,,3230,,2040,,1400,,1730,,1020,
08MF005,1,1,1981,24,1760,,1630,,1300,,2400,,6530,,5440,,4980,,3170,,1990,,1370,,1680,,964,
08MF005,1,1,1981,25,1810,,1620,,1290,,2480,,7260,,5370,,5040,,3090,,1890,,1340,,1620,,997,
08MF005,1,1,1981,26,1820,,1580,,1270,,2770,,7510,,5340,,4930,,2950,,1770,,1330,,1570,,1050,
08MF005,1,1,1981,27,1840,,1530,,1260,,3320,,7560,,5310,,4890,,2900,,1680,,1340,,1520,,1060,
08MF005,1,1,1981,28,1850,,1470,,1260,,3490,,7830,,5210,,4790,,2830,,1690,,1460,,1470,,1040,
08MF005,1,1,1981,29,1840,,,,1300,,3310,,8230,,5170,,4690,,2810,,1620,,1480,,1440,,1010,
08MF005,1,1,1981,30,1820,,,,1350,,3180,,8370,,5200,,4620,,2810,,1540,,1470,,1380,,961,
08MF005,1,1,1981,31,1750,,,,1440,,,,8090,,,,4640,,2780,,,,1760,,,,848,
08MF005,1,1,1982,01,765,B,913,,889,,832,,2390,,7260,,8090,,5650,,3230,,2630,,2200,,1190,
08MF005,1,1,1982,02,720,B,914,,897,,838,,2530,,7410,,7920,,5650,,3170,,2740,,2080,,1250,
08MF005,1,1,1982,03,670,B,918,,882,,821,,2690,,7700,,7910,,5800,,3100,,2670,,2010,,1730,
08MF005,1,1,1982,04,655,B,899,,865,,816,,2880,,8110,,7980,,5960,,3160,,2510,,2040,,1670,
08MF005,1,1,1982,05,640,B,877,,851,,806,,2900,,8390,,7900,,6210,,3320,,2410,,1920,,1410,
08MF005,1,1,1982,06,650,B,872,,840,,802,,3040,,8560,,7980,,6470,,3390,,2360,,1840,,1310,
08MF005,1,1,1982,07,660,B,854,,839,,825,,3190,,8610,,8130,,6370,,3470,,2360,,1750,,1220,
08MF005,1,1,1982,08,680,B,849,,844,,784,,3310,,8490,,8290,,5980,,3560,,2300,,1780,,1160,
08MF005,1,1,1982,09,700,B,832,,856,,826,,3650,,8230,,8150,,5630,,3690,,2290,,1750,,1110,
08MF005,1,1,1982,10,730,B,826,,871,,791,,3860,,7870,,7780,,5350,,3860,,2430,,1710,,1080,
08MF005,1,1,1982,11,804,,815,,873,,823,,4210,,7630,,7410,,5160,,4640,,2450,,1670,,1050,
08MF005,1,1,1982,12,833,,810,,863,,847,,4440,,7670,,7060,,5110,,5880,,2350,A,1610,,1050,
08MF005,1,1,1982,13,863,,838,,864,,897,,4700,,7950,,6710,,5220,,6260,,2250,,1560,,1060,
08MF005,1,1,1982,14,910,,908,,854,,935,,4980,,8280,,6480,,5280,,5730,,2200,,1510,,1100,
08MF005,1,1,1982,15,912,,937,,840,,841,,5130,,8710,,6360,,5220,,5080,,2220,,1420,,1110,
08MF005,1,1,1982,16,892,,1010,,833,,892,,5280,,9290,,6340,,5030,,4540,,2170,,1390,,1190,
08MF005,1,1,1982,17,906,,1080,,823,,844,,5560,,9620,,6690,,4770,,4100,,2170,,1380,,1180,
08MF005,1,1,1982,18,870,,1020,,823,,836,,5860,,9780,,7300,,4570,,3750,,2130,,1380,,1150,
08MF005,1,1,1982,19,854,,1010,,815,,846,,6190,,9760,,7770,,4770,,3500,,2130,,1380,,1100,
08MF005,1,1,1982,20,836,,1120,,815,,858,,6890,,9680,,7620,,5030,,3290,,2170,,1340,,1020,
08MF005,1,1,1982,21,837,,1140,,813,,891,,7360,,9620,,7200,,4720,,3140,,2170,,1280,,1080,
08MF005,1,1,1982,22,841,,1040,,813,,953,,7450,,9630,,7020,,4330,,3020,,2370,,1180,,1080,
08MF005,1,1,1982,23,870,,981,,813,,1060,,7200,,9620,,7090,,4030,,2920,,2470,,1030,,1050,
08MF005,1,1,1982,24,1010,,937,,813,,1120,,7210,,9640,,7280,,3830,,2840,,2280,,954,,978,
08MF005,1,1,1982,25,893,,915,,815,,1210,,7700,,9640,,7520,,3740,,2750,,2250,,879,,889,
08MF005,1,1,1982,26,900,,899,,837,,1310,,7790,,9380,,7260,,3640,,2690,,2230,,882,,885,
08MF005,1,1,1982,27,907,,875,,844,,1430,,7570,,9050,,6840,,3520,,2630,,2280,,907,,870,
08MF005,1,1,1982,28,903,,860,,839,,1590,,7710,,8560,,6410,,3420,,2620,,2210,,974,,866,
08MF005,1,1,1982,29,896,,,,844,,1790,,7660,,8270,,6060,,3350,,2570,,2120,,1120,,892,
08MF005,1,1,1982,30,913,,,,845,,2090,,7440,,8190,,5840,,3320,,2560,,2150,,1120,,853,
08MF005,1,1,1982,31,926,,,,841,,,,7300,,,,5740,,3300,,,,2180,,,,817,
08MF005,1,1,1983,01,737,,885,,1140,,1270,,3320,,6590,,4950,,4550,,2380,,1710,,2110,,1430,
08MF005,1,1,1983,02,742,,891,,1150,,1310,,3360,,7020,,5000,,4400,,2450,,1670,,2070,,1380,
08MF005,1,1,1983,03,851,,886,,1140,,1330,,3360,,7280,,5090,,4310,,2430,,1630,,2460,,1320,
08MF005,1,1,1983,04,899,,883,,1120,,1370,,3340,,7280,,5130,,4250,,2440,,1570,,2810,,1250,
08MF005,1,1,1983,05,923,,847,,1100,,1400,,3380,,7030,,5030,,4210,,2500,,1520,,2700,,1160,
08MF005,1,1,1983,06,898,,804,,1080,,1430,,3470,,6670,,4950,,4230,,2620,,1490,,2630,,1090,
08MF005,1,1,1983,07,996,,826,,1060,,1470,,3520,,6370,,4880,,4160,,2850,,1480,,2540,,1040,
08MF005,1,1,1983,08,1330,,799,,1050,,1540,,3530,,6120,,4740,,4010,,2870,,1510,,2440,,1000,B
08MF005,1,1,1983,09,1110,,794,,1240,,1710,,3570,,6110,,4630,,3900,,2750,,1530,,2300,,980,B
08MF005,1,1,1983,10,1430,,799,,1300,,1950,,3650,,6310,,4580,,3790,,2690,,1500,,2190,,950,B
08MF005,1,1,1983,11,1340,,849,,1260,,2020,,3700,,6120,,4570,,3720,,2680,,1460,,2210,,920,B
08MF005,1,1,1983,12,1200,,1010,,1220,,1860,,3650,,5990,,5030,,3670,,2500,,1410,,2130,,890,B
08MF005,1,1,1983,13,1140,,1050,,1210,,1730,,3560,,6160,,5010,,3710,,2300,,1370,,2020,,880,B
08MF005,1,1,1983,14,1090,,1020,,1230,,1630,,3510,,6110,,5420,,3690,,2180,,1330,,1930,,875,B
08MF005,1,1,1983,15,1050,,974,,1270,,1550,,3440,,5850,,5910,,3720,,2080,,1320,,2130,,880,B
08MF005,1,1,1983,16,1000,,940,,1300,,1520,,3410,,5590,,6400,,3630,,2020,,1290,,2320,,820,B
08MF005,1,1,1983,17,957,,992,,1340,,1520,,3440,,5480,,6460,,3560,,2020,,1280,,2110,,740,B
08MF005,1,1,1983,18,927,,1090,,1360,,1570,,3520,,5470,,6360,,3490,,2020,,1270,,2020,,710,B
08MF005,1,1,1983,19,917,,1050,,1370,,1670,,3630,,5420,,6110,,3460,,2060,,1280,,1980,,690,B
08MF005,1,1,1983,20,946,,1050,,1380,,1810,,3880,,5580,,5870,,3370,,2140,,1270,,1960,,660,B
08MF005,1,1,1983,21,968,,1040,,1380,,1990,,4160,,5810,,5590,,3290,,2110,,1250,,1930,,645,B
08MF005,1,1,1983,22,955,,1060,,1360,,2160,,4270,,6130,,5380,,3130,,2030,,1330,,1870,,640,B
08MF005,1,1,1983,23,938,,1090,,1340,,2340,,4420,,6440,,5290,,2940,,1930,,1310,,1790,,645,B
08MF005,1,1,1983,24,900,,1160,,1310,,2690,,4820,,6140,,5320,,2780,,1870,,1290,,1710,,660,B
08MF005,1,1,1983,25,822,,1160,,1280,,2940,,5070,,5800,,5250,,2610,,1810,,1310,,1640,,660,B
08MF005,1,1,1983,26,777,,1130,,1250,,3010,,5060,,5540,,5100,,2560,,1790,,1410,,1570,,665,B
08MF005,1,1,1983,27,827,,1140,,1230,,3090,,5160,,5480,,4970,,2510,,1770,,1510,,1520,,670,B
